[ 2024-10-25 16:04:41,982 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496128 found"
[ 2024-10-25 16:04:41,990 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496128 found"
[ 2024-10-25 16:04:43,452 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496128 found"
[ 2024-10-25 16:04:44,009 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496130 found"
[ 2024-10-25 16:04:44,012 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496129 found"
[ 2024-10-25 16:04:44,015 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496128 found"
[ 2024-10-25 16:04:44,959 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496128 found"
[ 2024-10-25 16:04:46,014 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496130 found"
[ 2024-10-25 16:04:46,016 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496129 found"
[ 2024-10-25 16:04:46,018 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496128 found"
[ 2024-10-25 16:04:46,450 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496128 found"
[ 2024-10-25 16:04:47,959 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496128 found"
[ 2024-10-25 16:04:48,217 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496130 found"
[ 2024-10-25 16:04:48,220 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496129 found"
[ 2024-10-25 16:04:48,222 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496128 found"
[ 2024-10-25 16:04:49,453 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496128 found"
[ 2024-10-25 16:04:50,960 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496128 found"
[ 2024-10-25 16:04:52,044 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496129 found"
[ 2024-10-25 16:04:52,048 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496128 found"
[ 2024-10-25 16:04:52,052 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496223 found"
[ 2024-10-25 16:04:52,464 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496128 found"
[ 2024-10-25 16:04:54,070 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496129 found"
[ 2024-10-25 16:04:56,097 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496129 found"
[ 2024-10-25 16:04:56,101 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496223 found"
[ 2024-10-25 16:04:58,119 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496224 found"
[ 2024-10-25 16:04:58,123 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496223 found"
[ 2024-10-25 16:05:00,143 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496224 found"
[ 2024-10-25 16:05:00,146 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496223 found"
[ 2024-10-25 16:05:00,151 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496240 found"
[ 2024-10-25 16:05:02,541 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496224 found"
[ 2024-10-25 16:05:02,543 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496223 found"
[ 2024-10-25 16:05:06,153 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496225 found"
[ 2024-10-25 16:05:06,157 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496223 found"
[ 2024-10-25 16:05:08,160 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496225 found"
[ 2024-10-25 16:05:08,163 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496223 found"
[ 2024-10-25 16:05:10,248 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496225 found"
[ 2024-10-25 16:05:10,250 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496223 found"
[ 2024-10-25 16:05:12,287 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496225 found"
[ 2024-10-25 16:05:12,291 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496223 found"
[ 2024-10-25 16:05:16,306 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496225 found"
[ 2024-10-25 16:05:16,310 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496223 found"
[ 2024-10-25 16:05:18,325 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496225 found"
[ 2024-10-25 16:05:18,329 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496223 found"
[ 2024-10-25 16:05:20,339 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496225 found"
[ 2024-10-25 16:05:20,343 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496223 found"
[ 2024-10-25 16:05:24,354 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496225 found"
[ 2024-10-25 16:05:24,357 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496223 found"
[ 2024-10-25 16:05:26,364 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496225 found"
[ 2024-10-25 16:05:26,367 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496223 found"
[ 2024-10-25 16:05:30,363 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496225 found"
[ 2024-10-25 16:05:30,374 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496223 found"
[ 2024-10-25 16:05:32,386 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496225 found"
[ 2024-10-25 16:05:32,389 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496223 found"
[ 2024-10-25 16:05:34,408 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496225 found"
[ 2024-10-25 16:05:34,411 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496223 found"
[ 2024-10-25 16:05:36,750 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496225 found"
